Real_Duration,Status,sentiment,complexity,Comment_Body,Edge_type,Count_Comments,language[Comment_Body],Planned_Duration,emotionality,Count_Subtasks,keywords[Comment_Body],sentimentWords[Comment_Body],Uuid,Name,SourceUuid,TargetUuid,Starttime,Endtime
,open,0.7792527409290497,6.905138284999363,"For me the color of matched braces and found strings is already different. Both colors are defined in your color theme using `&lt;style name=&quot;search-match&quot; &hellip;` and `&lt;style name=&quot;bracket-match&quot; &hellip;`.  You can modify any color theme yourself. The default themes are stored in in `/usr/share/gtksourceview-3.0/styles/&hellip;.xml`. When editing a theme, make sure to change the id and name in `&lt;style-scheme id=&quot;&hellip;&quot; _name=&quot;&hellip;&quot;` to something different. Save the modified version in `~/.local/share/gtksourceview-3.0/styles/NameOfYourOwnTheme.xml` and load it in xed under edit &gt; preferences &gt; theme.",COMMENT,1,en,,0.2135018755794048,,"{preferences=1, id=&quot=1, color=2, edit=1, _name=&quot=1, name=&quot=1, version=1, braces=1, colors=1, something=1, themes=1, default=1, strings=1, load=1, name=1, theme=4, name=&quot;bracket-match&quot=1}","{preferences=0.8692064039507269, id=&quot=0.8831335211027964, color=0.7940214130604871, edit=0.8692064039507269, _name=&quot=0.8831335211027964, name=&quot=0.9913035118484459, version=0.8692064039507269, colors=0.9913035118484459, something=0.8831335211027964, braces=0.28104699655472676, themes=0.8568045990571153, default=0.8568045990571153, strings=0.28104699655472676, load=0.8692064039507269, name=0.8831335211027964, theme=0.7940214130604871, name=&quot;bracket-match&quot=0.9913035118484459}",fdeae8e8-3e5b-4c14-9d29-529e035d311b,FR: use different highlight colors for brace matching and found strings,14296809,5296986,2019-06-12T02:13:34.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.48775851719160035,6.61519974770448,Why do you expect a text editor to open compressed archive?,COMMENT,3,en,,0.28517966788598975,,"{editor=1, archive=1, text=1}","{editor=0.48775851719160035, archive=0.48775851719160035, text=0.48775851719160035}",bb965699-3868-4419-af58-1397de981835,Xed won't open file,1299302,1978777,2019-03-13T19:51:03.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.3038756880637729,7.655552208068613,"I can reproduce the issue here on the uncompressed file  ``` unzip m.tvprofil.net_.ini.zip xed m.tvprofil.net_.ini ** GtkSourceView:ERROR:gtksourcecontextengine.c:5543:update_syntax: assertion failed: (g_slist_length (ce-&gt;priv-&gt;invalid) &lt;= 1) Aborted (core dumped)  ``` ``` $ file m.tvprofil.net_.ini m.tvprofil.net_.ini: HTML document, UTF-8 Unicode (with BOM) text, with CRLF line terminators ```  vi can open the file ok.",COMMENT,3,en,,0.32329443852514433,,"{gtksourceview=1, issue=1, g_slist_length=1, line=1, document=1, crlf=1, unzip=1, m.tvprofil=3, core=1, file=3, unicode=1, assertion=1, html=1, text=1}","{gtksourceview=7.36882566115342E-7, issue=0.04616578862730278, g_slist_length=7.36882566115342E-7, line=0.47321191480899577, crlf=0.47321191480899577, document=0.47321191480899577, unzip=0.04616578862730278, m.tvprofil=0.5, core=7.36882566115342E-7, file=0.04616578862730278, unicode=0.47321191480899577, assertion=7.36882566115342E-7, html=0.47321191480899577, text=0.47321191480899577}",8b655628-aa52-45ea-a036-2e9529a4ed1c,Xed won't open file,1299302,1978777,2019-03-13T19:51:03.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.1989555626971955,5.05471077954968,I can reproduce this not only in xed but also gedit. It looks like it's an issue with gtksourceview which isn't something we control. This problem should probably be reported to them.,COMMENT,3,en,,0.17715526332335957,,"{gtksourceview=1, problem=1, issue=1, control=1, gedit=1, something=1}","{gtksourceview=0.14223823425395796, problem=0.39652563629925724, issue=0.14223823425395796, control=0.14223823425395796, gedit=0.05810281753837131, something=0.14223823425395796}",ccb2f6f7-4231-4468-b033-116dedf2131b,Xed won't open file,2231759,1978777,2019-03-13T19:51:03.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.9443161414397108,7.083262005624948,"I second this, ctrl+click multiple cursor support would be amazing.",COMMENT,4,en,,0.3435407862466546,,"{cursor=1, support=1}","{cursor=0.9443161414397108, support=0.9443161414397108}",7b946e69-52d7-4efb-b171-a89a9358e2ba,Feature request: Multiple edit cursors,737370,14021202,2019-03-08T12:36:27.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.6126594136479087,7.229154231921923,CTRL+D to create multiple cursors from a selection too :),COMMENT,4,en,,0.224269978364451,,"{cursors=1, ctrl+d=1, selection=1}","{cursors=0.6126594136479087, ctrl+d=0.6126594136479087, selection=0.6126594136479087}",c18a2e9a-4114-4730-9ee8-c85168da2b0d,Feature request: Multiple edit cursors,14021202,14021202,2019-03-08T12:36:27.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.5638604106487614,6.235132610007077,"&gt; CTRL+D to create multiple cursors from a selection too :)  Agreed, Can't live without it. :)",COMMENT,4,en,,0.23479748344462012,,"{cursors=1, ctrl+d=1, selection=1, can't=1, agreed=1}","{cursors=0.6277208212975227, ctrl+d=0.6277208212975227, selection=0.6277208212975227, can't=0.6277208212975227, agreed=0.6277208212975227}",6bfae581-6ea7-4fa9-97c1-5ecb0c4754bd,Feature request: Multiple edit cursors,737370,14021202,2019-03-08T12:36:27.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.7914848209092762,6.972821309147912,at least for gedit there is a plugin shipped in this package: ```gedit-plugin-multi-edit``` [Source of that](https://gitlab.gnome.org/GNOME/gedit-plugins/tree/master/plugins/multiedit)  [here](https://github.com/jessecrossen/Gedit-MultiCursor) is another one i didnt test  Maybe that helps for developing a own plugin or maybe port them to xed.,COMMENT,4,en,,0.18539726736810969,,"{package=1, plugin=2, test=1, xed=1, gedit=1}","{package=0.9542882924187226, plugin=0.6286813493998297, test=0.6286813493998297, xed=0.6286813493998297, gedit=0.9542882924187226}",7a403f32-cd4f-4b21-9910-1f07175b6a53,Feature request: Multiple edit cursors,8640309,14021202,2019-03-08T12:36:27.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.3398752203878047,5.878193333751425,Ok I can reproduce this. It only happens once the number of tabs forces the notebook to show the arrows for scrolling through them.,COMMENT,1,en,,0.133881786023252,,"{number=1, forces=1, tabs=1, arrows=1, notebook=1}","{number=0.2916419971393139, forces=0.2916419971393139, arrows=0.2916419971393139, tabs=0.2916419971393139, notebook=0.2916419971393139}",cd8a4415-67f6-4925-a590-05e485c658ef,"Bug: increasing tab padding with each new ""Unsaved Document"" tab",2231759,46024456,2018-12-21T11:45:32.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.3068583339764519,6.453177823994069,I can reproduce this.,COMMENT,2,en,,0.14855458834756735,,{},{},1e7f86e6-f4a3-4c92-ad04-1d2d683d3d6c,Primary selection copy-pasting (select and middle-mouse-click) within Xed,2231759,46024456,2018-12-21T09:44:04.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.33531953750368504,5.830895132783881,This seems to be getting blocked by the plugin that allows changing text size with the Ctrl + Scroll. I'll look into it.,COMMENT,2,en,,0.20609465019624665,,"{plugin=1, size=1, ctrl=1, scroll=1, text=1}","{plugin=0.06618657063131367, size=0.06618657063131367, ctrl=0.06618657063131367, scroll=0.06618657063131367, text=0.06618657063131367}",c978347e-2238-4979-befc-d5f51d450eae,Primary selection copy-pasting (select and middle-mouse-click) within Xed,2231759,46024456,2018-12-21T09:44:04.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.5493252580588303,8.031145685909053,"LM 19.1 (Cinnamon), xed version 2.0.2 These work for me: `ctrl =` zoom  `ctrl -` unzoom `ctrl 0` original size   `ctrl+mousewheel` also works.",COMMENT,4,en,,0.2338424584525947,,"{cinnamon=1, unzoom=1, size=1, work=1, zoom=1, version=1}","{cinnamon=0.8169894702688886, unzoom=0.28166104584877194, size=0.28166104584877194, work=0.28166104584877194, zoom=0.28166104584877194, version=0.8169894702688886}",895a650c-6e24-4505-9ff0-f5b28f2352f5,view zoom,10543911,31071746,2018-09-02T21:58:44.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.32874936793388126,8.207753296440998,"LM 19.1 (Cinnamon), xed version 2.0.2 the `0-+=` on the keyboard work however the `0-+=` on the numeric keypad don't. this may be the same as the original problem  probably connected to the mappings in  plugins/textsize/textsize/__init__.py#80 ```         mapping = {             Gdk.KEY_equal: Gdk.KEY_KP_Equal,             Gdk.KEY_KP_Equal: Gdk.KEY_equal,             Gdk.KEY_minus: Gdk.KEY_KP_Subtract,             Gdk.KEY_KP_Subtract: Gdk.KEY_minus,             Gdk.KEY_0: Gdk.KEY_KP_0,             Gdk.KEY_KP_0: Gdk.KEY_0 } ```",COMMENT,4,en,,0.3093863782939716,,"{keyboard=1, cinnamon=1, mappings=1, mapping=1, problem=1, work=1, keypad=1, version=1, gdk=12}","{keyboard=0.22379185418591946, cinnamon=0.22379185418591946, mapping=0.5, mappings=0.26245624961572434, problem=0.26245624961572434, work=0.22379185418591946, keypad=0.22379185418591946, version=0.22379185418591946, gdk=0.5}",990ef130-3639-46c0-a12c-a3b03981e59a,view zoom,38916402,31071746,2018-09-02T21:58:44.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.5212047967877531,6.808119482212794,Link to the code that @yparitcher is talking about: https://github.com/linuxmint/xed/blob/42da8bc28917e28b38e61bdd1698edf816eec841/plugins/textsize/textsize/__init__.py#L80,COMMENT,4,en,,0.23605970745665925,,"{code=1, link=1}","{code=0.5212047967877531, link=0.5212047967877531}",487da075-a884-4089-a6bd-1cd92b7ef278,view zoom,10543911,31071746,2018-09-02T21:58:44.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.27273108322450523,6.1582183666465715,"version 2.2.3 the keys does also not work for me. But Ctrl + Scrollwheel works. Thees keys are not shown in the Help -&gt; Shortcuts Window. I would actually prefer `Ctrl + +` and `Ctrl + -` to zoom in and out, because of my german keyboard layout.",COMMENT,4,en,,0.19678761574016063,,"{layout=1, help=1, german=1, keyboard=1, ctrl=1, keys=2, scrollwheel=1, shortcuts=1, window=1, version=1}","{layout=0.09552880612139385, german=0.09552880612139385, keyboard=0.09552880612139385, help=0.3657630918290222, ctrl=0.40826999629921396, keys=0.3657630918290222, scrollwheel=0.40826999629921396, shortcuts=0.3657630918290222, window=0.3657630918290222, version=0.22136243864839095}",d0140058-3b7b-4e0c-9d8e-be8ae8d8faba,view zoom,8640309,31071746,2018-09-02T21:58:44.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.38369303242324476,4.60414381459409,"Thanks for the feedback. Unfortunately most of what you brought up is out of our hands. Xed, like GEdit,  is based on GtkSourceView and these are limitations of that.",COMMENT,1,en,,0.3382033720944823,,"{thanks=1, feedback=1, hands=1, gtksourceview=1, xed=1, gedit=1, limitations=1}","{thanks=0.9805845186866212, feedback=0.9805845186866212, hands=0.12764778255640843, gtksourceview=0.042846796026704395, xed=0.042846796026704395, gedit=0.042846796026704395, limitations=0.042846796026704395}",6faa83a2-5d49-4f4b-831e-064c66fda6e8,RFE: support for very large text files,2231759,1997316,2018-08-28T09:27:36.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.817686772897786,6.837119251715243,I strongly support this.,COMMENT,1,en,,0.36173657828942735,,{},{},d785f9e3-28b2-4fe5-b786-a390f88af409,feature request - list of recently opened files - that are removable from the list,3486503,34676884,2018-08-27T20:43:18.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.9835907838327556,4.163637919082567,"Thanks, goebbe, for the file - it will be handy for me.",COMMENT,1,en,,0.35995667705312273,,"{thanks=1, file=1, goebbe=1}","{thanks=0.9835907838327556, file=0.9835907838327556, goebbe=0.9835907838327556}",2d40eacb-9f94-4649-98fa-7cdaf4f46691,Allow pkexec xed,10137,35854226,2018-07-16T20:54:26.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.4790620763515919,9.334404420754025,"[Issue remains, same machine] It's now xed - Version 2.0.2 on LM 19.1. And my graphics info had changed as follows:  Device-1: Intel HD Graphics 530 driver: i915 v: kernel  Device-2: NVIDIA GM107M [GeForce GTX 960M] driver: nvidia v: 390.77  Display: x11 server: X.Org 1.19.6 driver: modesetting,nvidia unloaded: fbdev,nouveau,vesa  resolution: 1920x1080~60Hz  OpenGL: renderer: GeForce GTX 960M/PCIe/SSE2 v: 4.6.0 NVIDIA 390.77",COMMENT,1,en,,0.26344215420494604,,"{gm107m=1, server=1, geforce=1, renderer=1, issue=1, device-1=1, kernel=1, device-2=1, display=1, gtx=2, graphics=2, opengl=1, version=1, intel=1, resolution=1, 960m/pcie/sse2=1, fbdev=1, driver=3, machine=1, nvidia=3, info=1, x.org=1}","{server=0.5, geforce=0.5, gm107m=0.7811482023575884, renderer=0.5, issue=0.1351001030487792, device-1=0.7811482023575884, kernel=0.7811482023575884, display=0.5, device-2=0.7811482023575884, gtx=0.7811482023575884, graphics=0.7811482023575884, opengl=0.5, version=0.1351001030487792, intel=0.7811482023575884, resolution=0.5, 960m/pcie/sse2=0.5, fbdev=0.5, driver=0.5, machine=0.1351001030487792, nvidia=0.5, info=0.7811482023575884, x.org=0.5}",154efcc3-6146-4432-b2bd-c30e0484f852,Pressing Ctrl key spike up CPU load,20264855,20264855,2018-07-09T04:21:36.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.2677865540756656,5.221069932622803,"HI, I would also like to keep the files open, even those NOT SAVED ...",COMMENT,2,en,,0.23485229545813688,,"{not=1, saved=1, files=1}","{not=0.2677865540756656, saved=0.2677865540756656, files=0.2677865540756656}",32ef63e5-811e-43ee-8378-4ec30f1e2c49,Restoring open tabs between xed sessions,30041840,37563017,2018-05-11T06:08:38.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.5309577922562315,6.270123524804941,"Agreed. Remembering tabs is the only major thing missing from xed right now, at least given how I use it, which is mostly for sysadmin stuff. It's nice having the most commonly needed system files pop up by default every time I start geany. Something similar under xed would be awesome. I'm using version 1.8.2 under Mint 19.",COMMENT,2,en,,0.19241846174161,,"{tabs=1, right=1, version=1, something=1, mint=1, default=1, system=1, geany=1, xed=1, files=1, time=1, thing=1, agreed=1, sysadmin=1, stuff=1}","{tabs=0.02317439983202693, right=0.02317439983202693, version=0.6538819673516939, something=0.665012623183012, mint 19=0.6538819673516939, default=0.8127199709144246, system=0.8127199709144246, geany=0.8127199709144246, xed=0.02317439983202693, files=0.8127199709144246, time=0.8127199709144246, thing=0.02317439983202693, agreed=0.5, sysadmin=0.02317439983202693, stuff=0.02317439983202693}",bec71246-2aa5-4934-9e3e-1784bf284293,Restoring open tabs between xed sessions,24928585,37563017,2018-05-11T06:08:38.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.6853423218989813,6.205473540447179,"Version 1.8.3 on Mint 19 here.  I concur. I'm migrating from Notepad++ on Windows and TextEdit on Mac OS and, both of which have this feature. While I'm still looking around at various text editor options, I'm pretty fond of the straightforwardness of xed thus far. The ability to reopen my files at application start would be great and move xed more into my regular rotation.",COMMENT,2,en,,0.21917568206049032,,"{editor=1, textedit=1, move=1, rotation=1, start=1, windows=1, version=1, mac=1, fond=1, mint=1, feature=1, application=1, options=1, files=1, straightforwardness=1, text=1, ability=1}","{editor=0.9719460979198178, move=0.4580388844298296, textedit=0.6674627473454171, rotation=0.4580388844298296, start=0.4580388844298296, windows=0.6674627473454171, version=0.6492638797998417, mac=0.6674627473454171, fond=0.9719460979198178, mint=0.6492638797998417, feature=0.6674627473454171, application=0.4580388844298296, options=0.9719460979198178, files=0.4580388844298296, straightforwardness=0.9719460979198178, ability=0.4580388844298296, text=0.9719460979198178}",bb7699da-b85d-41c4-ae5f-79f10f6bb9e0,Restoring open tabs between xed sessions,41977288,37563017,2018-05-11T06:08:38.000+02:00,2019-12-08T17:06:42.000+01:00
,open,0.50443691297935,6.16072820612665,"I tried implementing this myself, but it turned out very difficult, because Xed code is almost entirely devoid of comments (see #252).  Can someone familiar with the Xed source code point me to some code/locations that can help me? Would it be easier to implement as plugin, or better to integrate with core code? Or perhaps implementation is so trivial that might less time consuming to implement this feature rather than comment code and/or to explain it to me? Can I assume the document gtk widget has a word occurrence highlight feature? I looked at the existing text search code, but it's hard to make sense of things without comments.  Suggestions are welcome.",COMMENT,8,en,,0.25697414748860276,,"{code=5, comments=2, widget=1, implementation=1, document=1, code/locations=1, sense=1, source=1, occurrence=1, core=1, highlight=1, search=1, someone=1, plugin=1, feature=2, xed=2, things=1, suggestions=1, time=1, text=1, word=1, gtk=1}","{comments=0.12753298057873444, code=0.12753298057873444, widget=0.4063482452436575, implementation=0.4063482452436575, document=0.4063482452436575, code/locations=0.6299930775148683, sense=0.12753298057873444, occurrence=0.4063482452436575, source=0.6299930775148683, highlight=0.4063482452436575, core=0.8807809508311414, search=0.12753298057873444, someone=0.6299930775148683, plugin=0.8807809508311414, feature=0.4063482452436575, xed=0.6299930775148683, things=0.12753298057873444, suggestions=0.9818222898708933, time=0.4063482452436575, text=0.12753298057873444, word=0.4063482452436575, gtk=0.4063482452436575}",536597b2-3e8c-4822-820c-6b3d0ab2d234,Feature Request: highlight selected word occurances,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.6299905973571827,7.04491551887976,"By the way, for users in need of this feature, one could use Kate (or Kedit, a simpler version of Kate), which has this basic feature out-of-the-box.  Or alternatively, if you want something closer to Xed, install an older version of gedit, with another plugin providing word highlighting functionality: https://forums.linuxmint.com/viewtopic.php?t=227651 https://github.com/mmuell23/mmuell23/tree/master/gedittools  You can install gedit 2 safely alongside Xed. I did edit /usr/share/applications/gedit.desktop to change the name &quot;Text Editor&quot; to &quot;gedit&quot;, to avoid confusion with Xed. The &quot;Smart Highlight&quot; plugin I mentioned earlier does not work with gedit 2, so use &quot;gedittools&quot; instead.",COMMENT,8,en,,0.25583123315252576,,"{need=1, edit=1, kedit=1, out-of-the-box=1, gedit=3, functionality=1, version=2, way=1, users=1, something=1, editor&quot=1, feature=2, plugin=2, kate=2, xed=3, name=1, word=1, confusion=1, highlight&quot=1}","{need=0.9807240119884092, edit=0.22760164771314553, kedit=0.9807240119884092, out-of-the-box=0.9807240119884092, gedit=0.9061676771577944, functionality=0.9061676771577944, version=0.9061676771577944, way=0.9807240119884092, users=0.9807240119884092, something=0.9061676771577944, gedit 2=0.19746072451413904, editor&quot=0.22760164771314553, feature=0.9807240119884092, plugin=0.19746072451413904, kate=0.9807240119884092, xed=0.22760164771314553, name=0.22760164771314553, confusion=0.22760164771314553, highlight&quot=0.19746072451413904, word=0.9061676771577944}",120304e4-ba8a-42fe-8edc-1e1cd6d9add0,Feature Request: highlight selected word occurances,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.5427659032735408,5.672829554686806,"From what I've noticed such a feature already exists in xed but has to be invoked manually. If you higlight a word and enter the search via ctrl+f or by clicking the search icon it highlights all the other occurrences by default.   It's not the same but pretty similar. Even if it doesn't suit your needs, you could have a look at the implementation of this feature - it might bring some inspiration.",COMMENT,8,en,,0.2366503412875209,,"{occurrences=1, needs=1, ctrl+f=1, search=2, default=1, feature=2, implementation=1, icon=1, inspiration=1, word=1, look=1}","{needs=0.8637079586877809, occurrences=0.9920573492014281, ctrl+f=0.9920573492014281, search=0.9920573492014281, default=0.9920573492014281, feature=0.05525714240423964, implementation=0.8637079586877809, icon=0.9920573492014281, inspiration=0.8637079586877809, word=0.9920573492014281, look=0.8637079586877809}",9726db86-6d29-45fc-85e2-8b1e9805ff2d,Feature Request: highlight selected word occurances,2989768,6215449,2018-03-15T23:31:26.000+01:00,2019-12-08T17:06:42.000+01:00
,open,0.33957693572358494,6.05847216680612,"Yes, the gedit 2 plugin I referenced does exactly that, and I just happened to have implemented the exact same feature in another project this week. It should be fairly trivial (unless weird APIs or bugs get in the way...not uncommon).  But again, the Xed code is devoid of comments, so it's hard to even find the code related to regular search function, let alone plug in some code that piggy-backs on that. I believe the Mint maintainers ran some automated C reformatting scripts to clean up and re-structure the old gedit code when they forked Xed, but that's also wiped out a lot of (potentially) useful hints. That said (and having worked with decades old, incorrectly and outdated commented X11 and Gnome code), it may equally have been a good decision to lose the comments.  I'm just wishing for someone more intimate with the gedit/xed code to sprinkle a few comments here and there to get things started (and become more inviting to tinkering). For example a summary at the top of each source file which functionality can be found below would be a good start.",COMMENT,8,en,,0.2568083265591177,,"{week=1, code=5, tinkering=1, project=1, source=1, functionality=1, example=1, lot=1, bugs=1, mint=1, search=1, file=1, feature=1, top=1, xed=2, function=1, things=1, x11=1, scripts=1, gnome=1, summary=1, maintainers=1, piggy-backs=1, comments=3, decision=1, hints=1, start=1, reformatting=1, gedit=2, way=1, plugin=1, apis=1, someone=1, decades=1}","{week=0.4785008693067812, code=1.0773111491346908E-4, tinkering=0.9816350063872452, project=0.4785008693067812, source=0.8794941841265285, functionality=0.8794941841265285, example=0.8794941841265285, lot=0.026083621119532132, bugs=0.007557229249197623, mint=0.026083621119532132, search=1.0773111491346908E-4, file=0.8794941841265285, top=0.8794941841265285, feature=0.4785008693067812, xed=1.0773111491346908E-4, function=1.0773111491346908E-4, things=0.9816350063872452, x11=0.0036599087608965423, scripts=0.026083621119532132, gnome=0.0036599087608965423, summary=0.8794941841265285, maintainers=0.026083621119532132, piggy-backs=1.0773111491346908E-4, comments=0.9816350063872452, decision=0.0036599087608965423, hints=0.026083621119532132, start=0.8794941841265285, reformatting=0.026083621119532132, gedit=0.026083621119532132, way=0.007557229249197623, someone=0.9816350063872452, apis=0.007557229249197623, plugin=0.4785008693067812, decades=0.0036599087608965423}",f540cb51-a07c-448a-bed6-a88a57b0be23,Feature Request: highlight selected word occurances,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-08T17:06:42.000+01:00
